id	gene	start	end	strand	name	cat	clr
slr1949	gene	2253169	2253807	+	hypothetical protein	hypothetical protein	#9966CC
slr1950	gene	2254112	2256454	+	copper-transporting P-type ATPase CtaA	Transport and binding proteins	#00ff00
slr1951	gene	2256697	2257170	+	hypothetical protein	hypothetical protein	#9966CC
slr0989	gene	2257203	2257964	+	hypothetical protein	hypothetical protein	#9966CC
slr0990	gene	2258074	2259243	+	hypothetical protein	hypothetical protein	#9966CC
slr0992	gene	2259402	2259863	+	probable tRNA/rRNA methyltransferase	Translation	#00bfff
slr0993	gene	2260429	2262576	+	putative peptidase	Cell envelope	#fa8072
sll0947	gene	2262805	2263380	-	light repressed protein A homolog	Other categories	#000000
slr0994	gene	2263827	2264510	+	lipoate-protein ligase B	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
ssl1807	gene	2264491	2264781	-	hypothetical protein	hypothetical protein	#9966CC
sll0945	gene	2265213	2266646	-	glycogen synthase	Central intermediary metabolism	#006400
sll0944	gene	2266850	2267344	-	hypothetical protein	hypothetical protein	#9966CC
slr0320	gene	2267490	2269085	+	hypothetical protein	hypothetical protein	#9966CC
sll0306	gene	2269126	2270163	-	RNA polymerase group 2 sigma factor	Transcription	#8470ff
slr0321	gene	2270624	2271571	+	GTP-binding protein ERA homolog	Regulatory functions	#ffd700
slr0322	gene	2271581	2274868	+	two-component hybrid sensor and regulator	Regulatory functions	#ffd700
slr0323	gene	2274868	2277996	+	putative alpha-mannosidase	Central intermediary metabolism	#006400
slr0324	gene	2277989	2278873	+	probable oligopeptides ABC transporter permease protein	Transport and binding proteins	#00ff00
slr0325	gene	2278921	2279406	+	hypothetical protein	hypothetical protein	#9966CC
sll0301	gene	2279497	2280006	-	hypothetical protein	hypothetical protein	#9966CC
sll0300	gene	2280267	2280947	-	riboflavin synthase alpha chain	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
slr0326	gene	2280998	2281441	+	hypothetical protein	hypothetical protein	#9966CC
slr0327	gene	2281509	2283182	+	iron(III) ABC transporter, permease protein	Transport and binding proteins	#00ff00
slr0328	gene	2283232	2283705	+	low molecular weight phosphotyrosine protein phosphatase	Translation	#00bfff
slr0329	gene	2283794	2284777	+	glucokinase	Energy metabolism	#ff0000
sll0298	gene	2284791	2285423	-	hypothetical protein	hypothetical protein	#9966CC
sll0297	gene	2285410	2285997	-	hypothetical protein	hypothetical protein	#9966CC
sll0296	gene	2286186	2286746	-	hypothetical protein	hypothetical protein	#9966CC
ssl0564	gene	2286798	2287067	-	transcriptional regulator	Regulatory functions	#ffd700
ssl0563	gene	2287334	2287579	-	photosystem I subunit VII	Photosynthesis and respiration	#6b8e23
slr0331	gene	2287948	2289525	+	NADH dehydrogenase subunit 4 (involved in photosystem-1 cyclic electron flow)	Photosynthesis and respiration	#6b8e23
slr0333	gene	2289704	2290024	+	unknown protein	unknown	#CC9999
slr0334	gene	2290089	2290421	+	unknown protein	unknown	#CC9999
ssr0536	gene	2290705	2290959	+	unknown protein	unknown	#CC9999
sll0295	gene	2291091	2291897	-	hypothetical protein	hypothetical protein	#9966CC
slr0335	gene	2292188	2294878	+	phycobilisome core-membrane linker polypeptide	Photosynthesis and respiration	#6b8e23
slr0337	gene	2295152	2297341	+	hypothetical protein	hypothetical protein	#9966CC
sll0294	gene	2297368	2298570	-	hypothetical protein	hypothetical protein	#9966CC
sll0293	gene	2298606	2299118	-	unknown protein	unknown	#CC9999
slr0338	gene	2299371	2300441	+	probable oxidoreductase	Other categories	#000000
slr0168	gene	2300515	2302446	+	unknown protein	unknown	#CC9999
ssl0318	gene	2302457	2302645	-	unknown protein	unknown	#CC9999
slr0169	gene	2302638	2303279	+	hypothetical protein	hypothetical protein	#9966CC
slr0171	gene	2303507	2304034	+	photosystem I assembly related protein Ycf37	Photosynthesis and respiration	#6b8e23
slr0172	gene	2304094	2304561	+	hypothetical protein	hypothetical protein	#9966CC
sll0177	gene	2304558	2305886	-	hypothetical protein	hypothetical protein	#9966CC
sll0176	gene	2305907	2306230	-	hypothetical protein	hypothetical protein	#9966CC
ssl0312	gene	2306600	2306800	-	hypothetical protein	hypothetical protein	#9966CC
sll0175	gene	2306850	2308472	-	hypothetical protein	hypothetical protein	#9966CC
sll0174	gene	2308517	2309371	-	hypothetical protein	hypothetical protein	#9966CC
sll0173	gene	2309413	2310471	-	virginiamycin B hydrolase, periplasmic protein	Not curated completely	#9900CC
sll0172	gene	2310533	2310991	-	periplasmic protein, function unknown	function unknown	#999999
sll0171	gene	2311377	2312495	-	probable aminomethyltransferase	Energy metabolism	#ff0000
sll0170	gene	2312664	2314574	-	DnaK protein 2, heat shock protein 70, molecular chaperone	Cellular processes	#ffff00
sll0169	gene	2314780	2316924	-	cell division protein Ftn2 homolog	Cellular processes	#ffff00
sll0168	gene	2317112	2317447	-	hypothetical protein	hypothetical protein	#9966CC
sll0167	gene	2317536	2318030	-	unknown protein	unknown	#CC9999
sll0166	gene	2318011	2319627	-	a fusion protein between uroporphyrinogen-III C-methyltransferase (CobA/CorA) and uroporphyrinogen-III synthase (HemD)	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
sll0163	gene	2319555	2324636	-	WD-repeat protein	Other categories	#000000
sll0162	gene	2325045	2325629	-	hypothetical protein	hypothetical protein	#9966CC
slr0179	gene	2325864	2326937	+	hypothetical protein	hypothetical protein	#9966CC
slr0180	gene	2327013	2328029	+	putative transposase [ISY203f	Putative	#CC99FF
sll0161	gene	2328393	2328695	-	putative transposase [ISY523p	Putative	#CC99FF
ssl0296	gene	2328616	2328870	-	putative transposase [ISY523p	Putative	#CC99FF
slr0181	gene	2329337	2330119	+	hypothetical protein	hypothetical protein	#9966CC
ssl0294	gene	2330147	2330359	-	hypothetical protein	hypothetical protein	#9966CC
sll0160	gene	2330788	2331462	-	hypothetical protein	hypothetical protein	#9966CC
sll0158	gene	2331505	2333817	-	1,4-alpha-glucan branching enzyme	Central intermediary metabolism	#006400
sll0157	gene	2334042	2334812	-	hypothetical protein	hypothetical protein	#9966CC
sll0156	gene	2334877	2335503	-	unknown protein	unknown	#CC9999
slr0184	gene	2335706	2336326	+	unknown protein	unknown	#CC9999
slr0185	gene	2336427	2337023	+	orotate phosphoribosyltransferase	Purines, pyrimidines, nucleosides, and nucleotides	#9932cc
sll0154	gene	2337062	2338450	-	hypothetical protein	hypothetical protein	#9966CC
slr0186	gene	2338636	2340237	+	2-isopropylmalate synthase	Amino acid biosynthesis	#a52a2a
slr0359	gene	2340322	2344056	+	hypothetical protein	hypothetical protein	#9966CC
slr0360	gene	2344152	2345759	+	hypothetical protein	hypothetical protein	#9966CC
slr0361	gene	2345797	2346546	+	probable ribosomal large subunit pseudouridine synthase B	Translation	#00bfff
slr0362	gene	2346603	2347127	+	hypothetical protein	hypothetical protein	#9966CC
sll0350	gene	2347500	2349911	-	hypothetical protein	hypothetical protein	#9966CC
sml0001	gene	2350140	2350256	-	photosystem II reaction center PsbI protein	Photosynthesis and respiration	#6b8e23
slr0363	gene	2350408	2350983	+	hypothetical protein	hypothetical protein	#9966CC
slr0364	gene	2351323	2360412	+	hypothetical protein	hypothetical protein	#9966CC
slr0366	gene	2360457	2365685	+	unknown protein	unknown	#CC9999
slr0368	gene	2365848	2366120	+	unknown protein	unknown	#CC9999
slr0369	gene	2366089	2369181	+	RND multidrug efflux transporter	Transport and binding proteins	#00ff00
slr0370	gene	2369282	2370646	+	succinate-semialdehyde dehydrogenase (NADP+)	Energy metabolism	#ff0000
sll0337	gene	2370818	2371969	-	phosphate sensor, two-component sensor histidine kinase	Regulatory functions	#ffd700
sll0336	gene	2372249	2373229	-	acetyl-CoA carboxylase beta subunit	Fatty acid, phospholipid and sterol metabolism	#008b8b
sll0335	gene	2373343	2374788	-	hypothetical protein	hypothetical protein	#9966CC
slr0373	gene	2375068	2375448	+	hypothetical protein	hypothetical protein	#9966CC
slr0374	gene	2375539	2377044	+	hypothetical protein	hypothetical protein	#9966CC
slr0376	gene	2377177	2377527	+	hypothetical protein	hypothetical protein	#9966CC
slr0377	gene	2377709	2378938	+	unknown protein	unknown	#CC9999
slr0378	gene	2378981	2381095	+	similar to 7-beta-(4-carbaxybutanamido)cephalosporanic acid acylase	Other categories	#000000
slr0379	gene	2381041	2381751	+	thymidylate kinase	Other categories	#000000
slr0380	gene	2381748	2383127	+	hypothetical protein	hypothetical protein	#9966CC
slr0381	gene	2383241	2383636	+	lactoylglutathione lyase	Other categories	#000000
sll0330	gene	2383949	2384728	-	sepiapterine reductase	Fatty acid, phospholipid and sterol metabolism	#008b8b
slr0383	gene	2385351	2385911	+	hypothetical protein	hypothetical protein	#9966CC
slr0384	gene	2386032	2387168	+	sulfoquinovosyldiacylglycerol biosynthesis protein SqdX	Fatty acid, phospholipid and sterol metabolism	#008b8b
sll0329	gene	2387424	2388872	-	6-phosphogluconate dehydrogenase	Energy metabolism	#ff0000
sll0328	gene	2389062	2389481	-	unknown protein	unknown	#CC9999
sll0327	gene	2389481	2389900	-	unknown protein	unknown	#CC9999
slr0386	gene	2390216	2391454	+	unknown protein	unknown	#CC9999
slr0387	gene	2391547	2392707	+	cysteine desulfurase NifS	Amino acid biosynthesis	#a52a2a
slr0388	gene	2392729	2393403	+	hypothetical protein	hypothetical protein	#9966CC
slr0769	gene	2393493	2394107	+	hypothetical protein	hypothetical protein	#9966CC
slr0770	gene	2394232	2394552	+	hypothetical protein	hypothetical protein	#9966CC
slr0771	gene	2394536	2394871	+	hypothetical protein	hypothetical protein	#9966CC
slr0772	gene	2395103	2396629	+	light-independent protochlorophyllide reductase subunit ChlB	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
slr0773	gene	2396761	2397441	+	hypothetical protein	hypothetical protein	#9966CC
sll0772	gene	2397478	2399118	-	probable porin; major outer membrane protein	Cell envelope	#fa8072
sll0771	gene	2399210	2400616	-	glucose transport protein	Transport and binding proteins	#00ff00
slr0774	gene	2400974	2402332	+	protein-export membrane protein SecD	Cellular processes	#ffff00
slr0775	gene	2402393	2403340	+	protein-export membrane protein SecF	Cellular processes	#ffff00
slr0776	gene	2403473	2404507	+	UDP-3-o-[3-hydroxymyristoyl] glucosamine n-acyltransferase	Fatty acid, phospholipid and sterol metabolism	#008b8b
sll0767	gene	2404615	2404968	-	50S ribosomal protein L20	Translation	#00bfff
ssl1426	gene	2405109	2405312	-	50S ribosomal protein L35	Translation	#00bfff
sll0766	gene	2405409	2406140	-	DNA repair protein RadC	Not curated completely	#9900CC
sll0765	gene	2406130	2406966	-	hypothetical protein	hypothetical protein	#9966CC
sll0764	gene	2407565	2408686	-	urea transport system ATP-binding protein	Transport and binding proteins	#00ff00
sll0763	gene	2408869	2409228	-	hypothetical protein	hypothetical protein	#9966CC
sll0762	gene	2409194	2409544	-	unknown protein	unknown	#CC9999
sll0761	gene	2409572	2409931	-	unknown protein	unknown	#CC9999
sll0760	gene	2410030	2410914	-	hypothetical protein YCF38	hypothetical protein	#9966CC
sll0759	gene	2411067	2412110	-	ABC transporter ATP-binding protein	Transport and binding proteins	#00ff00
slr0779	gene	2412178	2412798	+	hypothetical protein	hypothetical protein	#9966CC
sll0757	gene	2412826	2414313	-	amidophosphoribosyltransferase	Purines, pyrimidines, nucleosides, and nucleotides	#9932cc
smr0001	gene	2414584	2414679	+	photosystem II PsbT protein	Photosynthesis and respiration	#6b8e23
slr0780	gene	2414833	2415318	+	hypothetical protein	hypothetical protein	#9966CC
sll0756	gene	2415410	2416018	-	unknown protein	unknown	#CC9999
sll0755	gene	2416091	2416693	-	thioredoxin peroxidase	Cellular processes	#ffff00
sll0754	gene	2416806	2417207	-	ribosome binding factor A	Translation	#00bfff
ssl1417	gene	2417266	2417466	-	hypothetical protein YCF33	hypothetical protein	#9966CC
sll0753	gene	2417577	2418461	-	FolD bifunctional protein	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
sll0752	gene	2418535	2419398	-	hypothetical protein	hypothetical protein	#9966CC
sll0751	gene	2419385	2419894	-	hypothetical protein YCF22	hypothetical protein	#9966CC
slr0782	gene	2420030	2421445	+	putative flavin-containing monoamine oxidase	Other categories	#000000
sll0750	gene	2421536	2422687	-	two-component sensor histidine kinase, KaiC-interacting protein, involved in circadian rhythm	Regulatory functions	#ffd700
sll0749	gene	2422833	2423432	-	hypothetical protein	hypothetical protein	#9966CC
slr0783	gene	2423621	2424349	+	triosephosphate isomerase	Photosynthesis and respiration	#6b8e23
slr0784	gene	2424368	2425390	+	hypothetical protein	hypothetical protein	#9966CC
slr0341	gene	2425387	2426343	+	unknown protein	unknown	#CC9999
sll0325	gene	2426297	2427787	-	hypothetical protein	hypothetical protein	#9966CC
slr0342	gene	2428010	2428678	+	cytochrome b6	Photosynthesis and respiration	#6b8e23
slr0343	gene	2428809	2429291	+	cytochrome b6-f complex subunit 4	Photosynthesis and respiration	#6b8e23
slr0344	gene	2429543	2430964	+	probable glycosyltransferase	Cell envelope	#fa8072
slr0345	gene	2431092	2431499	+	unknown protein	unknown	#CC9999
ssr0550	gene	2431536	2431697	+	hypothetical protein	hypothetical protein	#9966CC
slr0346	gene	2431704	2432438	+	ribonuclease III	Transcription	#8470ff
sll0322	gene	2432459	2434762	-	putative hydrogenase expression/formation protein HypF	Other categories	#000000
sll0321	gene	2434808	2436304	-	unknown protein	unknown	#CC9999
slr0347	gene	2436443	2437228	+	probable permease protein of ABC transporter	Transport and binding proteins	#00ff00
sll0320	gene	2437235	2437888	-	probable ribonuclease D	Transcription	#8470ff
sll0319	gene	2437922	2438815	-	periplasmic protein, function unknown	function unknown	#999999
slr0348	gene	2439092	2440312	+	hypothetical protein	hypothetical protein	#9966CC
sll0318	gene	2440295	2440933	-	hypothetical protein	hypothetical protein	#9966CC
slr0350	gene	2441098	2441883	+	putative transposase [ISY523e	Putative	#CC99FF
ssl0606	gene	2441925	2442083	-	unknown protein	unknown	#CC9999
slr0351	gene	2442070	2443308	+	hypothetical protein	hypothetical protein	#9966CC
sll0317	gene	2443461	2443859	-	putative transposase [ISY203i	Putative	#CC99FF
slr0352	gene	2443999	2444847	+	putative transposase [ISY100e	Putative	#CC99FF
sll0315	gene	2444743	2445426	-	putative transposase [ISY203i	Putative	#CC99FF
slr0353	gene	2445550	2445915	+	unknown protein	unknown	#CC9999
sll0314	gene	2446395	2447339	-	periplasmic protein, function unknown	function unknown	#999999
slr0354	gene	2447491	2448123	+	ATP-binding protein of ABC transporter	Transport and binding proteins	#00ff00
ssl0601	gene	2448222	2448404	-	30S ribosomal protein S21	Translation	#00bfff
slr0355	gene	2454087	2455082	+	hypothetical protein	hypothetical protein	#9966CC
slr0356	gene	2455121	2455711	+	hypothetical protein	hypothetical protein	#9966CC
sll0312	gene	2455755	2456768	-	probable oligopeptides ABC transporter permease protein	Transport and binding proteins	#00ff00
slr0357	gene	2456935	2458278	+	histidyl-tRNA synthetase	Translation	#00bfff
slr0358	gene	2458253	2459377	+	unknown protein	unknown	#CC9999
sll0310	gene	2459374	2460282	-	hypothetical protein	hypothetical protein	#9966CC
sll0309	gene	2460360	2461058	-	unknown protein	unknown	#CC9999
sll0024	gene	2461358	2462179	-	unknown protein	unknown	#CC9999
sll0023	gene	2462212	2463555	-	hypothetical protein	hypothetical protein	#9966CC
sll0022	gene	2463555	2464304	-	unknown protein	unknown	#CC9999
slr0001	gene	2464527	2465009	+	hypothetical protein	hypothetical protein	#9966CC
sll0021	gene	2465076	2466326	-	probable exonuclease	Probable	#9900CC
sll0020	gene	2466407	2468872	-	ATP-dependent Clp protease ATPase subunit	Translation	#00bfff
sll0019	gene	2469245	2470429	-	1-deoxy-d-xylulose 5-phosphate reductoisomerase	Other categories	#000000
sll0018	gene	2470591	2471670	-	fructose-bisphosphate aldolase, class II	Energy metabolism	#ff0000
sll0017	gene	2471954	2473255	-	glutamate-1-semialdehyde aminomutase	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
sll0016	gene	2473645	2474796	-	probable membrane-bound lytic transglycosylase A	Cell envelope	#fa8072
slr0006	gene	2475195	2475848	+	unknown protein	unknown	#CC9999
slr0007	gene	2476020	2476781	+	probable sugar-phosphate nucleotidyltransferase	Other categories	#000000
slr0008	gene	2476853	2478136	+	carboxyl-terminal processing protease	Translation	#00bfff
slr0009	gene	2478414	2479826	+	ribulose bisphosphate carboxylase large subunit	Photosynthesis and respiration	#6b8e23
slr0011	gene	2480034	2480444	+	possible Rubisco chaperonin	Probable	#9900CC
slr0012	gene	2480477	2480818	+	ribulose bisphosphate carboxylase small subunit	Photosynthesis and respiration	#6b8e23
slr0013	gene	2481361	2481888	+	hypothetical protein	hypothetical protein	#9966CC
slr0014	gene	2481984	2482688	+	Mg2+ transport ATPase	Transport and binding proteins	#00ff00
sll0012	gene	2482743	2483528	-	putative transposase [ISY523f	Putative	#CC99FF
