id	count	start	end	strand	genes	condition	uef	name
TU1703	0	1663805	1663571	-	sll1229	exp. P.	1.76	two-component hybrid sensor and regulator 
NA	0	1664385	1664028	-	NA	N	2.81	two-component hybrid sensor and regulator 
TU1704	0	1664385	1664028	-	sll1229	N	2.81	two-component hybrid sensor and regulator 
NA	1	1664946	1664616	-	NA	15C	1.81	hybrid sensory kinase
TU1705	1	1664946	1664616	-	sll1229	15C	1.81	hybrid sensory kinase
TU1707	0	1665227	1665346	+	NA	P	1.02	NA
TU1706	0	1665227	1665346	+	sll1228	P	1.02	NA
TU1708	0	1665833	1665932	+	NA	15C	1.09	NA
TU1706	0	1665833	1665932	+	sll1228	15C	1.09	NA
TU1706, TU1710	1	1666864	1668392	+	sll1228	HL	1.32	ATP synthase F0F1 subunit beta
TU1709	1	1666864	1668392	+	slr1329	HL	1.32	ATP synthase F0F1 subunit beta
TU1706	1	1666897	1665076	-	sll1228	exp. P.	1.87	hybrid sensory kinase
TU1707, TU1708, TU1709	1	1666897	1665076	-	slr1329	exp. P.	1.87	hybrid sensory kinase
TU1710	0	1667167	1667068	-	NA	exp. P.	1.82	NA
TU1709	0	1667167	1667068	-	slr1329	exp. P.	1.82	NA
NA	3	1668393	1670906	+	NA	N	1.06	ATP synthase epsilon chain of CF(1) , periplasmic processing protease , beta ketoacyl-acyl carrier protein synthase
TU1711	3	1668393	1670906	+	slr1330, slr1331, slr1332	N	1.06	ATP synthase epsilon chain of CF(1) , periplasmic processing protease , beta ketoacyl-acyl carrier protein synthase
TU1712	0	1671414	1671313	-	NA	0	1.69	NA
NA	0	1671414	1671313	-	slr1332	#REF!	1.69	NA
TU1714	0	1671919	1672052	+	ncl0800, sll1220, sll1221, sll1222, sll1223, sll1224, ssl2420, sll1225, sll1226	HL	1.51	ncRNA
TU1713	0	1671919	1672052	+	psrR1	HL	1.51	ncRNA
TU1714	8	1678733	1671953	-	ncl0800, sll1220, sll1221, sll1222, sll1223, sll1224, ssl2420, sll1225, sll1226	N	1.05	ncRNA, putative diaphorase subunit of the bidirectional h ydrogenase , diaphorase subunit of the bidirectional hydrogenas e , hypothetical protein , diaphorase subunit of the bidirectional hydrogenas e , hydrogenase subunit of the bidirectional hydrogena se , unknown protein , unknown protein , hydrogenase subunit of the bidirectional hydrogena se
TU1713	8	1678733	1671953	-	SyR1	N	1.05	ncRNA, putative diaphorase subunit of the bidirectional h ydrogenase , diaphorase subunit of the bidirectional hydrogenas e , hypothetical protein , diaphorase subunit of the bidirectional hydrogenas e , hydrogenase subunit of the bidirectional hydrogena se , unknown protein , unknown protein , hydrogenase subunit of the bidirectional hydrogena se
NA	1	1678974	1679736	+	NA	Dark	2.41	ncRNA, ncRNA, putative transposase
TU1715	1	1678974	1679736	+	ncr0700, ncr0710, ssr2227	Dark	2.41	ncRNA, ncRNA, putative transposase
TU1716, TU1718	1	1680612	1682084	+	ncl0810	HL	1.13	phosphoglucomutase/phosphomannomutase
TU1717	1	1680612	1682084	+	slr1334	HL	1.13	phosphoglucomutase/phosphomannomutase
TU1716	0	1680811	1680308	-	ncl0810	N	2.35	NA
TU1717	0	1680811	1680308	-	slr1334	N	2.35	NA
TU1718	0	1682203	1681525	-	NA	15C	2.39	NA
TU1717	0	1682203	1681525	-	slr1334	15C	2.39	NA
NA	1	1682329	1682206	-	NA	15C	3.03	hypothetical protein
TU1719	1	1682329	1682206	-	sll1219	15C	3.03	hypothetical protein
TU1721	0	1683022	1683320	+	NA	N	1.35	NA
TU1720	0	1683022	1683320	+	sll1217, sll1218	N	1.35	NA
TU1722	0	1683482	1683804	+	NA	15C	1.39	NA
TU1720	0	1683482	1683804	+	sll1217, sll1218	15C	1.39	NA
TU1721, TU1722	2	1684398	1682593	-	NA	HL	1.29	unknown protein , hypothetical protein YCF39
TU1720	2	1684398	1682593	-	sll1217, sll1218	HL	1.29	unknown protein , hypothetical protein YCF39
TU1724	1	1684420	1684820	+	NA	P	1.22	hypothetical protein
TU1723	1	1684420	1684820	+	ssr1375	P	1.22	hypothetical protein
TU1724	0	1684595	1684468	-	NA	15C	2.45	NA
TU1723	0	1684595	1684468	-	ssr1375	15C	2.45	NA
TU1726, TU1727	2	1684821	1687261	+	sll0819, sml0008	15C	1.18	probable D-alanyl-D-alanine carboxypeptidase , hypothetical protein
TU1725	2	1684821	1687261	+	slr0804, slr0806	15C	1.18	probable D-alanyl-D-alanine carboxypeptidase , hypothetical protein
TU1726	0	1687107	1687008	-	NA	P	1.07	NA
TU1725	0	1687107	1687008	-	slr0804, slr0806	P	1.07	NA
TU1727, TU1729, TU1730, TU1731	1	1688162	1689046	+	sll0819, sml0008	HL	1.47	DNA-binding.iron metalloprotein.AP endonuclease
TU1728	1	1688162	1689046	+	slr0807	HL	1.47	DNA-binding.iron metalloprotein.AP endonuclease
TU1727	2	1688214	1687235	-	sll0819, sml0008	P	1.13	photosystem I reaction center subunit III precurso r (PSI-F), plastocyanin (cyt c553) docking protein , photosystem I subunit IX
TU1725, TU1728	2	1688214	1687235	-	slr0804, slr0806, slr0807	P	1.13	photosystem I reaction center subunit III precurso r (PSI-F), plastocyanin (cyt c553) docking protein , photosystem I subunit IX
TU1729	0	1688266	1688215	-	NA	P	1.15	NA
TU1728	0	1688266	1688215	-	slr0807	P	1.15	NA
TU1730	0	1688371	1688267	-	NA	P	1.12	NA
TU1728	0	1688371	1688267	-	slr0807	P	1.12	NA
TU1731	0	1688825	1688743	-	NA	15C	1.42	NA
TU1728	0	1688825	1688743	-	slr0807	15C	1.42	NA
NA	1	1689074	1689403	+	NA	N	2.06	16S rRNAProcessing protein RimM
TU1732	1	1689074	1689403	+	slr0808	N	2.06	16S rRNAProcessing protein RimM
NA	0	1689559	1689877	+	NA	42C	1.08	16S rRNA processing protein RimM homolog 
TU1733	0	1689559	1689877	+	slr0808	42C	1.08	16S rRNA processing protein RimM homolog 
TU1734	2	1689983	1691738	+	slr0809, slr0810	exp. P.	1.52	dTDP-glucose 4,6-dehydratase , hypothetical protein
TU1735	2	1689983	1691738	+	ssl1520, sll0818	exp. P.	1.52	dTDP-glucose 4,6-dehydratase , hypothetical protein
TU1734	2	1692591	1691468	-	slr0809, slr0810	N	1.33	unknown protein , tetrapyrrole methylase family protein
TU1735	2	1692591	1691468	-	ssl1520, sll0818	N	1.33	unknown protein , tetrapyrrole methylase family protein
TU1736	0	1692610	1693058	+	NA	Fe	1.48	NA
NA	0	1692610	1693058	+	sll0817	Fe	1.48	NA
TU1738	0	1694068	1694181	+	NA	15C	1.1	NA
TU1737	0	1694068	1694181	+	ncl0820, sll0815, sll0816, sll0817	15C	1.1	NA
TU1739	0	1694339	1694883	+	NA	15C	2.17	NA
TU1737	0	1694339	1694883	+	ncl0820, sll0815, sll0816, sll0817	15C	2.17	NA
TU1738, TU1739	3	1695781	1693479	-	NA	exp. P.	1.72	ncRNA, unknown protein , probable oxidoreductase , tRNA delta-2-isopentenylpyrophosphate (IPP) transf erase
TU1737	3	1695781	1693479	-	ncl0820, sll0815, sll0816, sll0817	exp. P.	1.72	ncRNA, unknown protein , probable oxidoreductase , tRNA delta-2-isopentenylpyrophosphate (IPP) transf erase
TU1741	0	1696721	1697108	+	NA	0	1.24	NA
TU1740, TU1742	0	1696721	1697108	+	sll0813, sll0814, ncl0820	#REF!	1.24	NA
TU1741	1	1696820	1695782	-	NA	HL	2.01	hypothetical protein , ncRNA
TU1740	1	1696820	1695782	-	sll0814, ncl0820	HL	2.01	hypothetical protein , ncRNA
TU1743	0	1697302	1697401	+	NA	exp. P.	1.49	NA
TU1742	0	1697302	1697401	+	sll0813	exp. P.	1.49	NA
TU1742	1	1697951	1698585	+	sll0813	15C	1.36	pantothenate kinase
TU1744	1	1697951	1698585	+	slr0812	15C	1.36	pantothenate kinase
TU1742	1	1698086	1696821	-	sll0813	HL	1.17	cytochrome C oxidase subunit II
TU1741, TU1743, TU1744	1	1698086	1696821	-	slr0812	HL	1.17	cytochrome C oxidase subunit II
TU1746	1	1698775	1699870	+	NA	15C	4.66	ceramide glucosyltransferase
TU1745	1	1698775	1699870	+	slr0813	15C	4.66	ceramide glucosyltransferase
TU1746	0	1699919	1699818	-	NA	15C	2.5	NA
TU1745	0	1699919	1699818	-	slr0813	15C	2.5	NA
NA	1	1700498	1700276	-	NA	N	2.38	hypothetical protein
TU1747	1	1700498	1700276	-	sll0812	N	2.38	hypothetical protein
NA	0	1700655	1700855	+	NA	exp. P.	1.59	NA
TU1748	0	1700655	1700855	+	ncr0720	exp. P.	1.59	NA
NA	3	1700856	1702527	+	sll0811	N	1.7	NADH dehydrogenase subunit NdhL , hypothetical protein , hypothetical protein
TU1749	3	1700856	1702527	+	ssr1386, slr0815, slr0816	N	1.7	NADH dehydrogenase subunit NdhL , hypothetical protein , hypothetical protein
TU1751	0	1703266	1703646	+	NA	42C	1.09	NA
TU1750	0	1703266	1703646	+	sll0809, sll0810, sll0811	42C	1.09	NA
TU1751	2	1703319	1702592	-	NA	0	1.12	unknown protein , unknown protein
TU1750	2	1703319	1702592	-	sll0810, sll0811	#REF!	1.12	unknown protein , unknown protein
TU1753	1	1704238	1705842	+	NA	stat. P.	1.55	menaquinone-specific isochorismate synthase
TU1752	1	1704238	1705842	+	slr0817	stat. P.	1.55	menaquinone-specific isochorismate synthase
TU1753	0	1704650	1704551	-	NA	N	1.42	NA
TU1752	0	1704650	1704551	-	slr0817	N	1.42	NA
TU1755	2	1705843	1707529	+	NA	P	1.27	hypothetical protein , apolipoprotein N-acyltransferase
TU1754	2	1705843	1707529	+	slr0818, slr0819	P	1.27	hypothetical protein , apolipoprotein N-acyltransferase
TU1755	0	1708222	1707144	-	NA	42C	1.52	NA
TU1754	0	1708222	1707144	-	slr0818, slr0819	42C	1.52	NA
NA	0	1708361	1708642	+	NA	HL	1.1	apolipoprotein N-acyltransferase 
TU1756	0	1708361	1708642	+	slr0819	HL	1.1	apolipoprotein N-acyltransferase 
NA	1	1709147	1709355	+	NA	15C	1.25	glucosyltransferase
TU1757	1	1709147	1709355	+	slr0820	15C	1.25	glucosyltransferase
NA	0	1709470	1709557	+	NA	stat. P.	1.08	probable glycosyltransferase 
TU1758	0	1709470	1709557	+	slr0820	stat. P.	1.08	probable glycosyltransferase 
TU1759	0	1710124	1711124	+	NA	15C	2.7	NA
NA	0	1710124	1711124	+	sll0808, ssl1507	15C	2.7	NA
NA	0	1711703	1711754	+	NA	exp. P.	1.52	NA
TU1760	0	1711703	1711754	+	NA	exp. P.	1.52	NA
NA	0	1711755	1711962	+	NA	exp. P.	2.43	NA
TU1761	0	1711755	1711962	+	ncr0730	exp. P.	2.43	NA
TU1763	1	1712079	1712529	+	sll0807, SyR48	Fe	1.14	hypothetical protein
TU1762	1	1712079	1712529	+	slr0821	Fe	1.14	hypothetical protein
TU1764	0	1712959	1713127	+	NA	Dark	1.35	NA
TU1763	0	1712959	1713127	+	sll0807, SyR48	Dark	1.35	NA
TU1763	1	1713295	1712241	-	sll0807, SyR48	HL	1.07	pentose-5Phosphate-3-epimerase , ncRNA
TU1762, TU1764	1	1713295	1712241	-	slr0821	HL	1.07	pentose-5Phosphate-3-epimerase , ncRNA
TU1766	1	1713364	1715135	+	NA	42C	1.03	cation-transporting ATPase E1-E2 ATPase
TU1765	1	1713364	1715135	+	slr0822	42C	1.03	cation-transporting ATPase E1-E2 ATPase
TU1766	0	1713556	1713455	-	NA	exp. P.	1.06	NA
TU1765	0	1713556	1713455	-	slr0822	exp. P.	1.06	NA
NA	0	1715260	1715538	+	NA	P	1	cation-transporting P-type ATPase PacL 
TU1767	0	1715260	1715538	+	slr0822	P	1	cation-transporting P-type ATPase PacL 
NA	0	1715645	1715885	+	NA	exp. P.	2.14	cation-transporting P-type ATPase PacL 
TU1769	0	1715645	1715885	+	slr0822	exp. P.	2.14	cation-transporting P-type ATPase PacL 
TU1768	0	1715649	1715548	-	NA	exp. P.	1.11	NA
NA	0	1715649	1715548	-	slr0822	exp. P.	1.11	NA
TU1770, TU1772, TU1773	1	1716356	1717316	+	sll0802, sll0803, sll0804	15C	1.07	photosystem I assembly protein Ycf3
TU1771	1	1716356	1717316	+	slr0823	15C	1.07	photosystem I assembly protein Ycf3
TU1770	0	1716431	1716266	-	NA	15C	1.79	NA
TU1771	0	1716431	1716266	-	slr0823	15C	1.79	NA
TU1772	0	1716713	1716629	-	NA	15C	1.88	NA
TU1771	0	1716713	1716629	-	slr0823	15C	1.88	NA
TU1773	3	1719280	1716861	-	sll0802, sll0803, sll0804	P	1.4	hypothetical protein , hypothetical protein , hypothetical protein
TU1771	3	1719280	1716861	-	slr0823	P	1.4	hypothetical protein , hypothetical protein , hypothetical protein
NA	0	1719354	1719281	-	NA	stat. P.	4.27	NA
TU1774	0	1719354	1719281	-	NA	stat. P.	4.27	NA
NA	1	1719622	1719355	-	NA	P	1.03	hypothetical protein
TU1775	1	1719622	1719355	-	ssl1498	P	1.03	hypothetical protein
NA	2	1721176	1719973	-	NA	HL	1.37	hypothetical protein , cation efflux system protein
TU1776	2	1721176	1719973	-	sll1262, sll1263	HL	1.37	hypothetical protein , cation efflux system protein
NA	1	1722026	1721248	-	NA	Fe	1.29	elongation factor Ts
TU1777	1	1722026	1721248	-	sll1261	Fe	1.29	elongation factor Ts
TU1778, TU1780	0	1722985	1723107	+	6803t18, sll1260	exp. P.	1.51	NA
TU1779	0	1722985	1723107	+	NA	exp. P.	1.51	NA
TU1779	1	1723066	1722027	-	NA	HL	1.29	30S ribosomal protein S2
TU1778	1	1723066	1722027	-	sll1260	HL	1.29	30S ribosomal protein S2
TU1780	1	1723292	1723067	-	6803t18	15C	1.06	NA
TU1779	1	1723292	1723067	-	NA	15C	1.06	NA
TU1782	1	1723414	1724652	+	sll1258	HL	1.68	H+.Ca2+ exchanger
TU1781	1	1723414	1724652	+	slr1336	HL	1.68	H+.Ca2+ exchanger
TU1783	0	1724924	1725072	+	NA	HL	1.1	NA
TU1782	0	1724924	1725072	+	sll1258	HL	1.1	NA
TU1782	1	1725203	1724361	-	sll1258	15C	2.89	deoxycytidine triphosphate deaminase
TU1781, TU1783	1	1725203	1724361	-	slr1336	15C	2.89	deoxycytidine triphosphate deaminase
TU1784	0	1725267	1726320	+	NA	Fe	1.4	NA
TU1785	0	1725267	1726320	+	sll1256, sll1257	Fe	1.4	NA
TU1784	2	1726304	1725427	-	NA	N	1.29	putative transposase [ISY100_p] , putative transposase [ISY100_p]
TU1785	2	1726304	1725427	-	sll1256, sll1257	N	1.29	putative transposase [ISY100_p] , putative transposase [ISY100_p]
NA	3	1726671	1728480	+	NA	N	2.5	hypothetical protein , hypothetical protein , unknown protein
TU1786	3	1726671	1728480	+	slr1338, slr1339, slr1340	N	2.5	hypothetical protein , hypothetical protein , unknown protein
TU1787	0	1728649	1729824	+	NA	15C	2.5	NA
TU1788	0	1728649	1729824	+	sll1254, sll1255	15C	2.5	NA
TU1789	0	1730035	1730134	+	NA	stat. P.	1.04	NA
TU1788	0	1730035	1730134	+	sll1254, sll1255	stat. P.	1.04	NA
TU1788	2	1731205	1732855	+	sll1254, sll1255	15C	1.59	hypothetical protein , hypothetical protein
TU1790	2	1731205	1732855	+	slr1342, slr1343	15C	1.59	hypothetical protein , hypothetical protein
TU1788	2	1731225	1728984	-	sll1254, sll1255	N	1.18	hypothetical protein , putative transposase [ISY203_c]
TU1787, TU1789, TU1790	2	1731225	1728984	-	slr1342, slr1343	N	1.18	hypothetical protein , putative transposase [ISY203_c]
TU1791	0	1735420	1734274	-	NA	Fe	1.55	NA
NA	0	1735420	1734274	-	slr1343	Fe	1.55	NA
TU1792	0	1735880	1736360	+	NA	42C	2.03	NA
TU1793	0	1735880	1736360	+	NA	42C	2.03	NA
TU1792	0	1736805	1735786	-	NA	exp. P.	2.91	NA
TU1793	0	1736805	1735786	-	NA	exp. P.	2.91	NA
NA	2	1738135	1737144	-	NA	HL	1.08	hypothetical protein , similar to polyA polymerase
TU1794	2	1738135	1737144	-	sll1252, sll1253	HL	1.08	hypothetical protein , similar to polyA polymerase
NA	1	1738192	1738321	+	NA	15C	1.68	hypothethical protein
TU1795	1	1738192	1738321	+	slr1344	15C	1.68	hypothethical protein
NA	0	1738340	1738523	+	NA	stat. P.	1.88	hypothetical protein 
TU1796	0	1738340	1738523	+	slr1344	stat. P.	1.88	hypothetical protein 
TU1797	1	1740118	1739077	-	sll1251	N	3.32	hypothetical protein
NA	1	1740118	1739077	-	ssr2254	N	3.32	hypothetical protein
TU1799	0	1742221	1742320	+	NA	exp. P.	1.47	NA
TU1798	0	1742221	1742320	+	sll1249, sll1250	exp. P.	1.47	NA
TU1799	2	1742497	1740643	-	NA	15C	4.29	pantothenate synthetase/cytidylate kinase , hypothetical protein
TU1798	2	1742497	1740643	-	sll1249, sll1250	15C	4.29	pantothenate synthetase/cytidylate kinase , hypothetical protein
NA	2	1742520	1744211	+	NA	15C	1.25	beta-type carbonic anhydrase localized in the carb oxysome , serine acetyltransferase , ncRNA
TU1800	2	1742520	1744211	+	slr1347, slr1348, SYR51	15C	1.25	beta-type carbonic anhydrase localized in the carb oxysome , serine acetyltransferase , ncRNA
NA	0	1744212	1744353	+	NA	stat. P.	3.24	NA
TU1801	0	1744212	1744353	+	SYR51	stat. P.	3.24	NA
NA	1	1744455	1746193	+	NA	exp. P.	1.32	glucose-6Phosphate isomerase
TU1802	1	1744455	1746193	+	slr1349	exp. P.	1.32	glucose-6Phosphate isomerase
TU1803	1	1746194	1747496	+	slr1350	Fe	1.16	fatty acid desaturase
TU1804	1	1746194	1747496	+	SyR7, sll1247	Fe	1.16	fatty acid desaturase
TU1804, TU1806, TU1807	1	1748939	1750680	+	sll1245, SyR7, sll1247	HL	6.95	UDPN-acetylmuramoylalanyl-D-glutamyl-2,6-diaminoPimelate-D-alanyl-D-alanine ligase
TU1805	1	1748939	1750680	+	slr1351	HL	6.95	UDPN-acetylmuramoylalanyl-D-glutamyl-2,6-diaminoPimelate-D-alanyl-D-alanine ligase
TU1803, TU1805	1	1749138	1747216	-	slr1350, slr1351	exp. P.	4.8	ncRNA, hypothetical protein
TU1804	1	1749138	1747216	-	SyR7, sll1247	exp. P.	4.8	ncRNA, hypothetical protein
TU1806	0	1750146	1750045	-	NA	Fe	1.16	NA
TU1805	0	1750146	1750045	-	slr1351	Fe	1.16	NA
TU1807	1	1751110	1750372	-	sll1245	15C	2.96	cytochrome
TU1805	1	1751110	1750372	-	slr1351	15C	2.96	cytochrome
TU1809	0	1751143	1751244	+	NA	HL	2.1	NA
TU1808	0	1751143	1751244	+	sll1244	HL	2.1	NA
TU1809	1	1751823	1751111	-	NA	HL	2.13	50S ribosomal protein L9
TU1808	1	1751823	1751111	-	sll1244	HL	2.13	50S ribosomal protein L9
TU1811	1	1751933	1752902	+	sll1242	15C	1.72	hypothetical protein
TU1810	1	1751933	1752902	+	slr1353	15C	1.72	hypothetical protein
TU1811	1	1754542	1754649	+	sll1242	exp. P.	1.57	unknown protein
TU1812	1	1754542	1754649	+	slr1956	exp. P.	1.57	unknown protein
TU1811	1	1754568	1752628	-	sll1242	15C	2.1	hypothetical protein
TU1810, TU1812	1	1754568	1752628	-	slr1353, slr1956	15C	2.1	hypothetical protein
TU1813	0	1754888	1754769	-	NA	N	1.23	NA
NA	0	1754888	1754769	-	slr1956	N	1.23	NA
NA	0	1755151	1755266	+	NA	P	1.07	unknown protein 
TU1814	0	1755151	1755266	+	slr1956	P	1.07	unknown protein 
NA	1	1755526	1755933	+	NA	P	1.29	hypothetical protein
TU1815	1	1755526	1755933	+	slr1957	P	1.29	hypothetical protein
TU1816	1	1755934	1756713	+	slr1958	Fe	1.15	unknown protein
TU1817	1	1755934	1756713	+	ssl3580, sll1900	Fe	1.15	unknown protein
TU1816	2	1757582	1756466	-	slr1958	#REF!	1.28	putative hydrogenase expression/formation protein HypC , acetyltransferase
TU1817	2	1757582	1756466	-	ssl3580, sll1900	#REF!	1.28	putative hydrogenase expression/formation protein HypC , acetyltransferase
NA	2	1759691	1757583	-	NA	N	7.59	hypothetical protein , cytochrome c oxidase folding protein
TU1818	2	1759691	1757583	-	sll1898, sll1899	N	7.59	hypothetical protein , cytochrome c oxidase folding protein
NA	1	1759921	1761215	+	NA	N	1.38	unknown protein
TU1819	1	1759921	1761215	+	slr1959	N	1.38	unknown protein
TU1820	0	1761317	1761216	-	NA	15C	3.33	NA
NA	0	1761317	1761216	-	slr1959	15C	3.33	NA
TU1822	1	1762973	1763480	+	slr1960	Dark	1.89	putative transposase [ISY391a(partial copy): 17 62937 - 1763383]
TU1821, TU1823	1	1762973	1763480	+	ssl3573, sll1897	Dark	1.89	putative transposase [ISY391a(partial copy): 17 62937 - 1763383]
TU1821	1	1763097	1762405	-	sll1897	15C	1.36	hypothetical protein
TU1822	1	1763097	1762405	-	slr1959, slr1960	15C	1.36	hypothetical protein
TU1822	1	1763624	1763098	-	slr1960	42C	1.77	hypothetical protein
TU1823	1	1763624	1763098	-	ssl3573	42C	1.77	hypothetical protein
TU1825	1	1763647	1765227	+	ncl0850, sll1895	N	1.24	probable extracellular solute-binding protein
TU1824	1	1763647	1765227	+	slr1962	N	1.24	probable extracellular solute-binding protein
TU1826	0	1766684	1766967	+	NA	N	3.78	NA
TU1825	0	1766684	1766967	+	ncl0850, sll1895	N	3.78	NA
TU1825	2	1767246	1768328	+	ncl0850, sll1895	42C	1.77	water-soluble carotenoid protein , hypothetical protein
TU1827	2	1767246	1768328	+	slr1963, slr1964	42C	1.77	water-soluble carotenoid protein , hypothetical protein
TU1825	1	1767800	1764808	-	ncl0850, sll1895	exp. P.	2.77	ncRNA, hypothetical protein
TU1824, TU1826, TU1827	1	1767800	1764808	-	slr1962, slr1963, slr1964	exp. P.	2.77	ncRNA, hypothetical protein
TU1828	0	1768338	1769051	+	NA	42C	1.15	NA
TU1829	0	1768338	1769051	+	ncl0860, sll1894	42C	1.15	NA
TU1830	0	1769065	1769166	+	NA	exp. P.	1.26	NA
TU1829	0	1769065	1769166	+	ncl0860, sll1894	exp. P.	1.26	NA
TU1828, TU1830	1	1770552	1768686	-	NA	15C	1.62	ncRNA, riboflavin biosynthesis protein RibA
TU1829	1	1770552	1768686	-	ncl0860, sll1894	15C	1.62	ncRNA, riboflavin biosynthesis protein RibA
TU1832	1	1770660	1771490	+	sll1892, ncl0870, sll1893	P	1.02	hypothetical protein
TU1831	1	1770660	1771490	+	slr1966	P	1.02	hypothetical protein
TU1832	2	1773322	1771263	-	sll1892, ncl0870, sll1893	N	2.52	unknown protein , ncRNA, cyclase
TU1831	2	1773322	1771263	-	slr1966	N	2.52	unknown protein , ncRNA, cyclase
NA	0	1775341	1775461	+	NA	exp. P.	11.2	unknown protein 
TU1833	0	1775341	1775461	+	slr1968	exp. P.	11.2	unknown protein 
TU1834	1	1776866	1775477	-	sll1891	#REF!	1.23	unknown protein
NA	1	1776866	1775477	-	slr1968	#REF!	1.23	unknown protein
TU1835	0	1776986	1777074	+	NA	Dark	2.37	NA
TU1836	0	1776986	1777074	+	NA	Dark	2.37	NA
TU1835	0	1777201	1776985	-	NA	HL	1.26	NA
TU1836	0	1777201	1776985	-	NA	HL	1.26	NA
NA	0	1777472	1777242	-	NA	HL	2.24	cobalt-chelatase subunit CobN-like protein 
TU1837	0	1777472	1777242	-	sll1890	HL	2.24	cobalt-chelatase subunit CobN-like protein 
TU1839	0	1777557	1777671	+	NA	15C	1.74	NA
TU1838	0	1777557	1777671	+	sll1890	15C	1.74	NA
TU1839	1	1777613	1777512	-	NA	N	2.35	CobN protein
TU1838	1	1777613	1777512	-	sll1890	N	2.35	CobN protein
NA	1	1777672	1777972	+	NA	P	1.15	hybrid sensory kinase
TU1840	1	1777672	1777972	+	slr1969	P	1.15	hybrid sensory kinase
TU1841, TU1843, TU1844	0	1779431	1780060	+	NA	exp. P.	1.7	NA
TU1842	0	1779431	1780060	+	NA	exp. P.	1.7	NA
TU1841	0	1779612	1779074	-	NA	Dark	3.59	NA
TU1842	0	1779612	1779074	-	slr1969	Dark	3.59	NA
TU1842	0	1780001	1779902	-	NA	exp. P.	1.39	NA
TU1843	0	1780001	1779902	-	NA	exp. P.	1.39	NA
TU1844, TU1846	2	1780061	1781079	+	NA	Fe	1	hypothetical protein , hypothetical protein
TU1845	2	1780061	1781079	+	ssr3341, slr1970	Fe	1	hypothetical protein , hypothetical protein
TU1844	0	1780107	1780003	-	NA	N	1.1	NA
TU1842, TU1845	0	1780107	1780003	-	ssr3341, slr1970	N	1.1	NA
TU1846	0	1780788	1780519	-	NA	Dark	1.49	NA
TU1845	0	1780788	1780519	-	ssr3341, slr1970	Dark	1.49	NA
NA	1	1781080	1781639	+	NA	Fe	1.57	ncRNA, hypothetical protein
TU1847	1	1781080	1781639	+	ncr0760, slr1971	Fe	1.57	ncRNA, hypothetical protein
TU1848	0	1781746	1782011	+	NA	HL	1.09	NA
TU1849	0	1781746	1782011	+	ssl3549, sll1888	HL	1.09	NA
TU1850	0	1782618	1782791	+	NA	exp. P.	2.66	NA
TU1849	0	1782618	1782791	+	ssl3549, sll1888	exp. P.	2.66	NA
TU1851	0	1783089	1783188	+	NA	exp. P.	2.06	NA
TU1849	0	1783089	1783188	+	ssl3549, sll1888	exp. P.	2.06	NA
TU1848, TU1850, TU1851	2	1783691	1781779	-	slr1971	N	1.14	hypothetical protein , two-component sensor histidine kinase
TU1849	2	1783691	1781779	-	ssl3549, sll1888	N	1.14	hypothetical protein , two-component sensor histidine kinase
TU1852	1	1783744	1785275	+	ncr0770, slr1972	N	1.07	ncRNA, hypothetical protein YCF81
TU1853	1	1783744	1785275	+	sll1886	N	1.07	ncRNA, hypothetical protein YCF81
TU1852	1	1785624	1784711	-	ncr0770, slr1972	15C	1.39	hypothetical protein
